"n","k","beta1","beta2","beta3","rep","LC","LR"
10000,50,10,1,10,7,0,Inf
10000,50,10,1,10,8,0,Inf
10000,50,10,1,10,9,0,Inf
10000,50,10,1,10,10,0,Inf
10000,50,10,1,10,11,0,Inf
10000,50,10,1,10,12,0,Inf
10000,50,10,1,10,13,0,Inf
10000,50,10,1,10,14,0,Inf
10000,50,10,1,10,15,0,Inf
10000,50,10,1,10,16,0,Inf
10000,50,10,1,10,17,0,Inf
10000,50,10,1,10,18,0,Inf
10000,50,10,1,10,19,0,Inf
10000,50,10,1,10,20,0,Inf
10000,50,10,1,10,21,0,Inf
10000,50,10,1,10,22,0,Inf
10000,50,10,1,10,23,0,Inf
10000,50,10,1,10,24,0,Inf
10000,50,10,1,10,25,0,Inf
10000,50,10,1,10,26,0,Inf
10000,50,10,1,10,27,0,Inf
10000,50,10,1,10,28,0,Inf
10000,50,10,1,10,29,0,Inf
10000,50,10,1,10,30,0,Inf
100,100,10,1,10,1,1,1
100,100,10,1,10,2,0.00036761032878234,2720.27177068818
100,100,10,1,10,3,1.77340350233549e-06,563887.4619809
100,100,10,1,10,4,0.000323996514796626,3086.45295344521
100,100,10,1,10,5,3.34219951257854e-06,299204.160684139
100,100,10,1,10,6,1.66487861664574e-06,600644.389327746
100,100,10,1,10,7,4.18305102262518e-05,23905.9957574322
100,100,10,1,10,8,4.93815234477526e-05,20250.4890530167
100,100,10,1,10,9,0.000572448407957269,1746.88231480704
100,100,10,1,10,10,0.00141632703322163,706.051622643508
100,100,10,1,10,11,7.55846148620657e-05,13230.2056685067
100,100,10,1,10,12,6.26364544225974e-05,15965.1437684064
100,100,10,1,10,13,3.11046497277133e-07,3214953.41935656
100,100,10,1,10,14,0.0452559082680389,22.0965623776074
100,100,10,1,10,15,1.78610125286568e-05,55987.8673392992
100,100,10,1,10,16,0.00159462539558616,627.106530955763
100,100,10,1,10,17,1.18395432406818e-07,8446271.7832214
100,100,10,1,10,18,0.0167730588409954,59.6194176315578
100,100,10,1,10,19,11.9832038022293,0.0834501370838711
100,100,10,1,10,20,6.18141508212354e-05,16177.5254810499
100,100,10,1,10,21,2.07491353981682e-10,4819477924.31045
100,100,10,1,10,22,0.00106144051437048,942.115913667645
100,100,10,1,10,23,0.00225978993711511,442.519007442178
100,100,10,1,10,24,0.000374888760484438,2667.45793794346
100,100,10,1,10,25,8.70604265431001e-07,1148627.49897617
100,100,10,1,10,26,1,1
100,100,10,1,10,27,0.0971522319713367,10.2931243030529
100,100,10,1,10,28,3.22538994491166e-06,310040.031462735
100,100,10,1,10,29,0.0017146020121384,583.22572405758
100,100,10,1,10,30,0.000200405306717479,4989.88782472587
1000,100,10,1,10,1,5.30737576696486e-68,1.88417033936882e+67
1000,100,10,1,10,2,1.23073994729119e-70,8.12519332131018e+69
1000,100,10,1,10,3,2.89446619222941e-69,3.45486847517734e+68
1000,100,10,1,10,4,1.1715381186408e-68,8.53578713392773e+67
1000,100,10,1,10,5,1.96454267556091e-68,5.09024320234979e+67
1000,100,10,1,10,6,1.79733431035942e-62,5.56379519511886e+61
1000,100,10,1,10,7,1.03322056155414e-65,9.67847560540052e+64
1000,100,10,1,10,8,5.0377135327652e-61,1.98502751991755e+60
1000,100,10,1,10,9,9.3732356872898e-70,1.0668674440311e+69
1000,100,10,1,10,10,1.15147358652439e-68,8.68452400213885e+67
1000,100,10,1,10,11,3.53578643807004e-67,2.82822511346539e+66
1000,100,10,1,10,12,4.51706192989101e-75,2.21382840333148e+74
1000,100,10,1,10,13,5.62733604111884e-63,1.77703977991188e+62
1000,100,10,1,10,14,2.78340836976621e-68,3.59271751447666e+67
1000,100,10,1,10,15,5.52686633776658e-66,1.80934355724641e+65
1000,100,10,1,10,16,8.02188509628343e-62,1.24658978282213e+61
1000,100,10,1,10,17,1.16900147518177e-71,8.55430913673149e+70
1000,100,10,1,10,18,8.22167547119791e-68,1.21629709601551e+67
1000,100,10,1,10,19,9.05787245466424e-77,1.10401201276031e+76
1000,100,10,1,10,20,2.95515059577984e-78,3.38392229968946e+77
1000,100,10,1,10,21,2.9485817766407e-60,3.39146096581826e+59
1000,100,10,1,10,22,1.4833292491986e-75,6.74159159566408e+74
1000,100,10,1,10,23,3.30434078120039e-67,3.02632224160827e+66
1000,100,10,1,10,24,1.3734874813992e-72,7.28073618101916e+71
1000,100,10,1,10,25,1.29350152889555e-66,7.7309533669732e+65
1000,100,10,1,10,26,3.5264780769263e-77,2.835690391904e+76
1000,100,10,1,10,27,9.47458872965487e-68,1.05545478387897e+67
1000,100,10,1,10,28,2.02701831903123e-66,4.93335452675104e+65
1000,100,10,1,10,29,6.80308906087926e-69,1.4699204891355e+68
1000,100,10,1,10,30,1.64418923550484e-73,6.08202497866955e+72
10000,100,10,1,10,1,0,Inf
10000,100,10,1,10,2,0,Inf
10000,100,10,1,10,3,0,Inf
10000,100,10,1,10,4,0,Inf
10000,100,10,1,10,5,0,Inf
10000,100,10,1,10,6,0,Inf
10000,100,10,1,10,7,0,Inf
10000,100,10,1,10,8,0,Inf
10000,100,10,1,10,9,0,Inf
10000,100,10,1,10,10,0,Inf
10000,100,10,1,10,11,0,Inf
10000,100,10,1,10,12,0,Inf
10000,100,10,1,10,13,0,Inf
10000,100,10,1,10,14,0,Inf
10000,100,10,1,10,15,0,Inf
10000,100,10,1,10,16,0,Inf
10000,100,10,1,10,17,0,Inf
10000,100,10,1,10,18,0,Inf
10000,100,10,1,10,19,0,Inf
10000,100,10,1,10,20,0,Inf
10000,100,10,1,10,21,0,Inf
10000,100,10,1,10,22,0,Inf
10000,100,10,1,10,23,0,Inf
10000,100,10,1,10,24,0,Inf
10000,100,10,1,10,25,0,Inf
10000,100,10,1,10,26,0,Inf
10000,100,10,1,10,27,0,Inf
10000,100,10,1,10,28,0,Inf
10000,100,10,1,10,29,0,Inf
10000,100,10,1,10,30,0,Inf
100,500,10,1,10,1,0.499831031663296,2.00067610182642
100,500,10,1,10,2,0.0215012336495468,46.5089592671385
100,500,10,1,10,3,0.00174375500095591,573.475057821661
100,500,10,1,10,4,9.5149364761005e-07,1050979.1657693
100,500,10,1,10,5,5.80573827098665e-05,17224.3382895395
100,500,10,1,10,6,2.09088568198957e-05,47826.6224028305
100,500,10,1,10,7,78.8038529187696,0.0126897348665273
100,500,10,1,10,8,3.48110160340156e-08,28726538.7204685
100,500,10,1,10,9,2.16589431131145e-05,46170.3045609136
100,500,10,1,10,10,1.85422945424295e-05,53930.7580144272
100,500,10,1,10,11,1.87288143872538e-05,53393.6627980342
100,500,10,1,10,12,5.39769567882741e-05,18526.4242280743
100,500,10,1,10,13,4.4137662625958e-07,2265638.77764539
100,500,10,1,10,14,7.01180827947585e-07,1426165.63394508
100,500,10,1,10,15,1.8004170641889e-06,555426.861859091
100,500,10,1,10,16,2.21435239158636e-05,45159.9304518827
100,500,10,1,10,17,1.40204651236219e-09,713243099.414145
100,500,10,1,10,18,4.02761786910314e-05,24828.5719375527
100,500,10,1,10,19,0.000979244801095679,1021.1951075779
100,500,10,1,10,20,0.00225825483045212,442.819821091578
100,500,10,1,10,21,0.00381181519049751,262.342204441838
100,500,10,1,10,22,2.6662591399252e-05,37505.731720738
100,500,10,1,10,23,0.00323098111720335,309.503511077642
100,500,10,1,10,24,1.40346721535765e-08,71252109.7078257
100,500,10,1,10,25,0.000117020914131038,8545.48101444688
100,500,10,1,10,26,0.000834389445046095,1198.48112405683
100,500,10,1,10,27,3.61335937334587e-05,27675.0773082952
100,500,10,1,10,28,0.000943295037259773,1060.11370833133
100,500,10,1,10,29,3.62945613277661e-05,27552.3374141177
100,500,10,1,10,30,7.52547257509777e-06,132882.020367606
1000,500,10,1,10,1,1.4545332254291e-57,6.87505780216875e+56
1000,500,10,1,10,2,5.89283907184135e-69,1.69697490090719e+68
1000,500,10,1,10,3,2.54713089157182e-66,3.92598591344046e+65
1000,500,10,1,10,4,2.30983872997399e-74,4.32930657462506e+73
1000,500,10,1,10,5,3.10523948743919e-72,3.22036353088075e+71
1000,500,10,1,10,6,6.15930012253399e-59,1.62356108665897e+58
1000,500,10,1,10,7,2.19638554265963e-67,4.55293472196637e+66
1000,500,10,1,10,8,2.8538849397241e-68,3.50399550479662e+67
1000,500,10,1,10,9,6.14627953933403e-76,1.62700051893239e+75
1000,500,10,1,10,10,2.73937927776178e-66,3.65046201567624e+65
1000,500,10,1,10,11,9.33706797282621e-65,1.07100002153815e+64
1000,500,10,1,10,12,1.16435852512302e-67,8.58841996192148e+66
1000,500,10,1,10,13,4.46534505363396e-65,2.2394685919875e+64
1000,500,10,1,10,14,5.59265995959322e-61,1.78805793169076e+60
1000,500,10,1,10,15,1.80801680212454e-64,5.53092205130469e+63
1000,500,10,1,10,16,6.97635638122525e-62,1.43341301010825e+61
1000,500,10,1,10,17,2.06211189021379e-68,4.84939738113011e+67
1000,500,10,1,10,18,4.70478141620425e-67,2.12549725807833e+66
1000,500,10,1,10,19,5.96828919226614e-59,1.67552202613745e+58
1000,500,10,1,10,20,9.3362677294669e-70,1.07109182060388e+69
1000,500,10,1,10,21,6.4053023934523e-65,1.56120654197721e+64
1000,500,10,1,10,22,6.94673550860328e-65,1.43952508161788e+64
1000,500,10,1,10,23,8.34613163593036e-62,1.19815987049014e+61
1000,500,10,1,10,24,4.64375302851107e-67,2.15343062790019e+66
1000,500,10,1,10,25,1.32020235001928e-69,7.57459642444507e+68
1000,500,10,1,10,26,8.72453685770756e-54,1.14619264759775e+53
1000,500,10,1,10,27,8.15030089798398e-68,1.22694856609203e+67
1000,500,10,1,10,28,1.43046080500886e-58,6.9907542835038e+57
1000,500,10,1,10,29,3.21148983166909e-64,3.11381960527733e+63
1000,500,10,1,10,30,2.34833862121297e-67,4.25832965896322e+66
10000,500,10,1,10,1,0,Inf
10000,500,10,1,10,2,0,Inf
10000,500,10,1,10,3,0,Inf
10000,500,10,1,10,4,0,Inf
10000,500,10,1,10,5,0,Inf
10000,500,10,1,10,6,0,Inf
10000,500,10,1,10,7,0,Inf
10000,500,10,1,10,8,0,Inf
10000,500,10,1,10,9,0,Inf
10000,500,10,1,10,10,0,Inf
10000,500,10,1,10,11,0,Inf
10000,500,10,1,10,12,0,Inf
10000,500,10,1,10,13,0,Inf
10000,500,10,1,10,14,0,Inf
10000,500,10,1,10,15,0,Inf
10000,500,10,1,10,16,0,Inf
10000,500,10,1,10,17,0,Inf
10000,500,10,1,10,18,0,Inf
10000,500,10,1,10,19,0,Inf
10000,500,10,1,10,20,0,Inf
10000,500,10,1,10,21,0,Inf
10000,500,10,1,10,22,0,Inf
10000,500,10,1,10,23,0,Inf
10000,500,10,1,10,24,0,Inf
10000,500,10,1,10,25,0,Inf
10000,500,10,1,10,26,0,Inf
10000,500,10,1,10,27,0,Inf
10000,500,10,1,10,28,0,Inf
10000,500,10,1,10,29,0,Inf
10000,500,10,1,10,30,0,Inf
100,2000,10,1,10,1,1,1
100,2000,10,1,10,2,0.000175371562274124,5702.17877421253
100,2000,10,1,10,3,3.18162973399927e-07,3143043.29417683
100,2000,10,1,10,4,1.77977309658548e-05,56186.9376449456
100,2000,10,1,10,5,9.75823476141267e-06,102477.550955664
100,2000,10,1,10,6,0.0462239869249192,21.633789435435
100,2000,10,1,10,7,0.000131490907488138,7605.08858827528
100,2000,10,1,10,8,0.000302519149322984,3305.57586928936
100,2000,10,1,10,9,1,1
100,2000,10,1,10,10,0.000984443394312742,1015.80243798387
100,2000,10,1,10,11,1.29941153190061e-07,7695791.32899746
100,2000,10,1,10,12,0.000738078074137215,1354.87021636425
100,2000,10,1,10,13,1,1
100,2000,10,1,10,14,6.82587364045026e-05,14650.1393473501
100,2000,10,1,10,15,0.00324646014817356,308.027807013924
100,2000,10,1,10,16,0.078104198068321,12.8034090962084
100,2000,10,1,10,17,4.64354673449761e-07,2153526.2961194
100,2000,10,1,10,18,0.181946826175246,5.49611125965358
100,2000,10,1,10,19,0.012446549164362,80.3435544097064
100,2000,10,1,10,20,2.65807008257467e-09,376212804.378498
100,2000,10,1,10,21,1,1
100,2000,10,1,10,22,0.0034300589619241,291.540177909667
100,2000,10,1,10,23,0.00119152720581037,839.259057723227
100,2000,10,1,10,24,1.36428635936706e-08,73298394.6613624
100,2000,10,1,10,25,0.000137145503177105,7291.52598396635
100,2000,10,1,10,26,0.00374620092056182,266.937097396802
100,2000,10,1,10,27,0.00487166063345752,205.268813909617
100,2000,10,1,10,28,0.000712391682291368,1403.72217258848
100,2000,10,1,10,29,0.143400465294054,6.97347807030765
100,2000,10,1,10,30,1.16196354933392e-07,8606121.94395627
1000,2000,10,1,10,1,8.79411337471679e-66,1.13712429825503e+65
1000,2000,10,1,10,2,1.30981593244012e-74,7.63466052926269e+73
1000,2000,10,1,10,3,8.58505819685531e-58,1.16481446842876e+57
1000,2000,10,1,10,4,8.90143792933127e-65,1.12341400112996e+64
1000,2000,10,1,10,5,3.80979787546995e-78,2.62481116501921e+77
1000,2000,10,1,10,6,8.92019206571125e-67,1.12105209465606e+66
1000,2000,10,1,10,7,1.64028741827061e-73,6.09649253454814e+72
1000,2000,10,1,10,8,2.48329253252652e-63,4.02691179916123e+62
1000,2000,10,1,10,9,4.96595223345064e-75,2.01371248250034e+74
1000,2000,10,1,10,10,7.2199391713429e-64,1.38505322035006e+63
1000,2000,10,1,10,11,2.77129196217624e-70,3.60842528917351e+69
1000,2000,10,1,10,12,4.87860908222473e-71,2.04976456023811e+70
1000,2000,10,1,10,13,4.6026391154773e-66,2.17266653958877e+65
1000,2000,10,1,10,14,6.01908440212388e-66,1.66138225216969e+65
1000,2000,10,1,10,15,2.13209993205176e-52,4.69021167801305e+51
1000,2000,10,1,10,16,6.43904258912933e-65,1.55302591364785e+64
1000,2000,10,1,10,17,1.39996433844048e-64,7.14303909422415e+63
1000,2000,10,1,10,18,2.81512902218221e-65,3.55223505608574e+64
1000,2000,10,1,10,19,1.27334722563388e-62,7.85331746022533e+61
1000,2000,10,1,10,20,1.93031315296757e-59,5.18050658496861e+58
1000,2000,10,1,10,21,5.59523400901429e-64,1.78723534777801e+63
1000,2000,10,1,10,22,9.24132386659456e-63,1.08209604428516e+62
1000,2000,10,1,10,23,2.62142586557804e-64,3.81471783402692e+63
1000,2000,10,1,10,24,2.73796753572176e-67,3.65234425519362e+66
1000,2000,10,1,10,25,1.020626068965e-61,9.79790768046995e+60
1000,2000,10,1,10,26,1.70736785001184e-63,5.85696866667056e+62
1000,2000,10,1,10,27,7.33012154561299e-75,1.36423385857563e+74
1000,2000,10,1,10,28,1.24560897851565e-64,8.02820160458115e+63
1000,2000,10,1,10,29,1.43589250763284e-58,6.96430961707963e+57
1000,2000,10,1,10,30,3.62041997016068e-71,2.76211049613567e+70
10000,2000,10,1,10,1,0,Inf
10000,2000,10,1,10,2,0,Inf
10000,2000,10,1,10,3,0,Inf
10000,2000,10,1,10,4,0,Inf
10000,2000,10,1,10,5,0,Inf
10000,2000,10,1,10,6,0,Inf
10000,2000,10,1,10,7,0,Inf
10000,2000,10,1,10,8,0,Inf
10000,2000,10,1,10,9,0,Inf
10000,2000,10,1,10,10,0,Inf
10000,2000,10,1,10,11,0,Inf
10000,2000,10,1,10,12,0,Inf
10000,2000,10,1,10,13,0,Inf
10000,2000,10,1,10,14,0,Inf
10000,2000,10,1,10,15,0,Inf
10000,2000,10,1,10,16,0,Inf
10000,2000,10,1,10,17,0,Inf
10000,2000,10,1,10,18,0,Inf
10000,2000,10,1,10,19,0,Inf
10000,2000,10,1,10,20,0,Inf
10000,2000,10,1,10,21,0,Inf
10000,2000,10,1,10,22,0,Inf
10000,2000,10,1,10,23,0,Inf
10000,2000,10,1,10,24,0,Inf
10000,2000,10,1,10,25,0,Inf
10000,2000,10,1,10,26,0,Inf
10000,2000,10,1,10,27,0,Inf
10000,2000,10,1,10,28,0,Inf
10000,2000,10,1,10,29,0,Inf
10000,2000,10,1,10,30,0,Inf
100,5000,10,1,10,1,1,1
100,5000,10,1,10,2,0.0154070461926799,64.9053678098994
100,5000,10,1,10,3,9.30168289700496e-05,10750.7427534644
100,5000,10,1,10,4,2.4265938015849e-05,41210.0286148782
100,5000,10,1,10,5,1.68786312101275e-10,5924651042.79298
100,5000,10,1,10,6,0.767023315864037,1.30374133265235
100,5000,10,1,10,7,14.8715557453037,0.067242460514986
100,5000,10,1,10,8,0.0036571929517904,273.43375457137
100,5000,10,1,10,9,0.000236217667914151,4233.38359416634
100,5000,10,1,10,10,0.038078968554522,26.261215520273
100,5000,10,1,10,11,0.00224897133290703,444.647730883878
100,5000,10,1,10,12,1.36871464538465e-05,73061.247892103
100,5000,10,1,10,13,0.000353635021562949,2827.77422773438
100,5000,10,1,10,14,0.00208171779405106,480.372509116129
100,5000,10,1,10,15,1.53372358206387e-07,6520079.70467754
100,5000,10,1,10,16,0.161608434388529,6.18779585226264
100,5000,10,1,10,17,0.000319235033078203,3132.48828099336
100,5000,10,1,10,18,7.43287718483344e-07,1345374.0390605
100,5000,10,1,10,19,0.00654190798712435,152.860603048557
100,5000,10,1,10,20,0.0126997847528315,78.7414920380479
100,5000,10,1,10,21,2.30555547594866e-05,43373.4954735164
100,5000,10,1,10,22,0.0236236832379103,42.3304016536778
100,5000,10,1,10,23,1367.91177954829,0.000731041295901567
100,5000,10,1,10,24,0.0072255383044064,138.397993045053
100,5000,10,1,10,25,5.92947842742867e-07,1686488.97578274
100,5000,10,1,10,26,1,1
100,5000,10,1,10,27,0.00674048717123711,148.357229172868
100,5000,10,1,10,28,1,1
100,5000,10,1,10,29,0.00116244190341328,860.258045639696
100,5000,10,1,10,30,9.66580513360055e-06,103457.49641939
1000,5000,10,1,10,1,3.07019303067788e-70,3.25712419384656e+69
1000,5000,10,1,10,2,2.18227428694846e-79,4.58237539607512e+78
1000,5000,10,1,10,3,3.27269126754501e-69,3.05558917187488e+68
1000,5000,10,1,10,4,8.50983560725763e-65,1.17511083192623e+64
1000,5000,10,1,10,5,1.89471081969748e-67,5.27785026402955e+66
1000,5000,10,1,10,6,1.10751295829471e-71,9.02923972591482e+70
1000,5000,10,1,10,7,1.03315920119935e-67,9.67905041971409e+66
1000,5000,10,1,10,8,2.54885984662969e-60,3.92332281950411e+59
1000,5000,10,1,10,9,7.75928045978938e-63,1.28877929491305e+62
1000,5000,10,1,10,10,6.0842621262187e-59,1.64358467675272e+58
1000,5000,10,1,10,11,1.75242839778037e-63,5.70636724026272e+62
1000,5000,10,1,10,12,2.66555777658752e-71,3.75156002538505e+70
1000,5000,10,1,10,13,1.4771202575373e-67,6.76992949556612e+66
1000,5000,10,1,10,14,2.61784312498933e-64,3.81993859927751e+63
1000,5000,10,1,10,15,1.00426826050407e-60,9.95749880114778e+59
1000,5000,10,1,10,16,9.74652751274759e-62,1.02600644043952e+61
1000,5000,10,1,10,17,4.20404496282766e-69,2.37866152441765e+68
1000,5000,10,1,10,18,1.15049871790642e-61,8.69188278470847e+60
1000,5000,10,1,10,19,1.0603328382228e-59,9.43100094566608e+58
1000,5000,10,1,10,20,4.69889175787459e-63,2.12816138682948e+62
1000,5000,10,1,10,21,1.14023624728212e-72,8.77011235508089e+71
1000,5000,10,1,10,22,6.22606958982388e-74,1.60614973150065e+73
1000,5000,10,1,10,23,6.15099981822189e-61,1.62575195830371e+60
1000,5000,10,1,10,24,2.44168776245353e-72,4.09552775492944e+71
1000,5000,10,1,10,25,3.8650990473418e-71,2.58725581867751e+70
1000,5000,10,1,10,26,4.92479927991325e-57,2.03053960813935e+56
1000,5000,10,1,10,27,6.04891022691222e-80,1.65319034749581e+79
1000,5000,10,1,10,28,3.55195239377958e-64,2.81535304851289e+63
1000,5000,10,1,10,29,1.09936338566291e-62,9.09617341309767e+61
1000,5000,10,1,10,30,3.26952147683346e-63,3.05855155589466e+62
10000,5000,10,1,10,1,0,Inf
10000,5000,10,1,10,2,0,Inf
10000,5000,10,1,10,3,0,Inf
10000,5000,10,1,10,4,0,Inf
10000,5000,10,1,10,5,0,Inf
10000,5000,10,1,10,6,0,Inf
10000,5000,10,1,10,7,0,Inf
10000,5000,10,1,10,8,0,Inf
10000,5000,10,1,10,9,0,Inf
10000,5000,10,1,10,10,0,Inf
10000,5000,10,1,10,11,0,Inf
10000,5000,10,1,10,12,0,Inf
10000,5000,10,1,10,13,0,Inf
10000,5000,10,1,10,14,0,Inf
10000,5000,10,1,10,15,0,Inf
10000,5000,10,1,10,16,0,Inf
10000,5000,10,1,10,17,0,Inf
10000,5000,10,1,10,18,0,Inf
10000,5000,10,1,10,19,0,Inf
10000,5000,10,1,10,20,0,Inf
10000,5000,10,1,10,21,0,Inf
10000,5000,10,1,10,22,0,Inf
10000,5000,10,1,10,23,0,Inf
10000,5000,10,1,10,24,0,Inf
10000,5000,10,1,10,25,0,Inf
10000,5000,10,1,10,26,0,Inf
10000,5000,10,1,10,27,0,Inf
10000,5000,10,1,10,28,0,Inf
10000,5000,10,1,10,29,0,Inf
10000,5000,10,1,10,30,0,Inf
100,10,0.1,10,10,1,1.61430073995713e-07,6194632.6062302
100,10,0.1,10,10,2,6.50293555083612e-10,1537767047.17829
100,10,0.1,10,10,3,7.88129228533766e-13,1268827450874.27
100,10,0.1,10,10,4,1.02597340605495e-08,97468413.3232246
100,10,0.1,10,10,5,1.77165750982907e-10,5644431807.23164
100,10,0.1,10,10,6,9.95563935613887e-10,1004455830.73816
100,10,0.1,10,10,7,5.03792632093537e-09,198494367.780737
100,10,0.1,10,10,8,9.33613165388382e-10,1071107431.93515
100,10,0.1,10,10,9,1.77930798677426e-08,56201624.8695042
100,10,0.1,10,10,10,7.63654438316557e-10,1309492814.84497
100,10,0.1,10,10,11,4.93897209532421e-09,202471279.590082
100,10,0.1,10,10,12,7.40162213787927e-10,1351055189.48651
100,10,0.1,10,10,13,8.81014742939541e-13,1135054785421.02
100,10,0.1,10,10,14,2.57629841145479e-09,388153792.881205
100,10,0.1,10,10,15,6.74380630826254e-13,1482842113621.79
100,10,0.1,10,10,16,6.89082683844968e-11,14512046572.1206
100,10,0.1,10,10,17,5.02197728823165e-06,199124.755570554
100,10,0.1,10,10,18,7.9521092716399e-13,1257527991430.35
100,10,0.1,10,10,19,3.34745951882657e-09,298734008.395281
100,10,0.1,10,10,20,6.46660582970934e-12,154640630082.28
100,10,0.1,10,10,21,2.26736279941384e-10,4410410192.22208
100,10,0.1,10,10,22,4.78630480277823e-10,2089294437.36961
100,10,0.1,10,10,23,8.02735812014769e-08,12457398.6239647
100,10,0.1,10,10,24,9.55080295315791e-13,1047032385553.88
100,10,0.1,10,10,25,4.36346722062247e-09,229175549.95574
100,10,0.1,10,10,26,1.46597205309432e-08,68214124.4022516
100,10,0.1,10,10,27,6.11303648132242e-13,1635848245066.7
100,10,0.1,10,10,28,1.94601210590573e-16,5138714178422707
100,10,0.1,10,10,29,9.91843029957334e-10,1008224053.39988
100,10,0.1,10,10,30,5.31610551766807e-09,188107628.164359
1000,10,0.1,10,10,1,6.18736722827797e-94,1.61619629659239e+93
1000,10,0.1,10,10,2,2.18815583170525e-117,4.57005842778889e+116
1000,10,0.1,10,10,3,1.75493021594192e-109,5.69823227679325e+108
1000,10,0.1,10,10,4,1.33232278210363e-108,7.50568866218052e+107
1000,10,0.1,10,10,5,1.34005956135917e-116,7.46235487462766e+115
1000,10,0.1,10,10,6,2.0551520459626e-115,4.86582003489487e+114
1000,10,0.1,10,10,7,8.57333813963628e-118,1.16640681110756e+117
1000,10,0.1,10,10,8,3.02879515367652e-112,3.30164289514973e+111
1000,10,0.1,10,10,9,5.88829763919168e-125,1.69828371674716e+124
1000,10,0.1,10,10,10,1.35835415658344e-102,7.36185033301784e+101
1000,10,0.1,10,10,11,8.28375209273385e-104,1.20718243231489e+103
1000,10,0.1,10,10,12,7.34914440016148e-119,1.36070261454929e+118
1000,10,0.1,10,10,13,2.13241485373422e-110,4.68951901291079e+109
1000,10,0.1,10,10,14,2.79288842848101e-119,3.58052255078402e+118
1000,10,0.1,10,10,15,9.05793867395506e-97,1.10400394173055e+96
1000,10,0.1,10,10,16,8.08692876789945e-103,1.23656338357948e+102
1000,10,0.1,10,10,17,1.24217044961444e-120,8.05042496631917e+119
1000,10,0.1,10,10,18,2.59493073593239e-124,3.85366740681302e+123
1000,10,0.1,10,10,19,2.4507461831865e-116,4.08038991087924e+115
1000,10,0.1,10,10,20,6.23189377885829e-116,1.60464865975813e+115
1000,10,0.1,10,10,21,2.31316728295592e-120,4.32307687977557e+119
1000,10,0.1,10,10,22,1.83675629583747e-112,5.44438041272127e+111
1000,10,0.1,10,10,23,3.46586369058135e-117,2.88528369629062e+116
1000,10,0.1,10,10,24,1.81247634992892e-109,5.5173133709536e+108
1000,10,0.1,10,10,25,6.49912919959084e-107,1.53866767268291e+106
1000,10,0.1,10,10,26,8.8870295282601e-103,1.12523537456478e+102
1000,10,0.1,10,10,27,1.68842157047322e-116,5.92269145033328e+115
1000,10,0.1,10,10,28,4.47915748120741e-114,2.23256271786728e+113
1000,10,0.1,10,10,29,1.09933555212608e-107,9.09640371464412e+106
1000,10,0.1,10,10,30,4.48149532287395e-115,2.231398066837e+114
10000,10,0.1,10,10,1,0,Inf
10000,10,0.1,10,10,2,0,Inf
10000,10,0.1,10,10,3,0,Inf
10000,10,0.1,10,10,4,0,Inf
10000,10,0.1,10,10,5,0,Inf
10000,10,0.1,10,10,6,0,Inf
10000,10,0.1,10,10,7,0,Inf
